uy55.684,-0.23457,-0.69965,3.1998,19.11,7.9755,74.242,1
117.35,49.929,0.20208,-0.12318,49.639,84.302,1.2627,-0.20121,1
132.05,45.458,-0.18571,-0.014251,2.6973,14.705,8.1635,93.46,1
110.75,49.623,0.27667,0.018175,5.7533,29.11,6.0737,39.283,1
128.18,50.137,0.21875,-0.32893,1.6547,11.32,12.854,233.04,1
107.38,40.773,0.21385,0.80849,2.2232,14.906,9.1151,104.28,1
84.977,34.515,0.6959,3.4915,2.2441,14.417,9.5747,119.02,1
95.438,42.302,0.62734,1.0198,3.5326,19.714,7.0512,58.029,1
118.91,48.503,0.13251,-0.086559,2.7174,17.131,8.4072,82.945,1
96.57,38.429,0.38629,1.2501,0.48997,8.709,23.793,640.21,1
145.9,51.396,-0.41294,0.038233,6.0176,31.805,5.8127,34.375,1
114.14,50.195,0.27716,-0.093181,0.84448,11.565,17.898,354.17,1
124.43,50.607,0.2789,-0.22768,3.7642,18.47,6.5669,52.993,1
113.24,45.099,0.1441,0.38338,0.53344,8.8099,23.166,612.98,1
131.46,48.19,-0.067499,-0.2412,1.5619,11.08,13.085,245.75,1
115.48,46.067,-0.11404,0.55737,2.9181,18.422,7.7858,69.45,1
92.117,48.603,0.58328,0.35787,1.5602,17.49,11.717,141.57,1
123.61,57.602,0.02622,-0.69238,2.9624,18.569,8.322,79.906,1
132.74,48.817,-0.11904,0.09014,4.3161,26.004,7.2506,55.653,1
95.188,36.841,0.52611,1.8514,2.0251,12.628,10.653,160.55,1
117.23,49.428,-0.02746,-0.33109,2.0309,14.866,9.994,122.89,1
92.859,45.218,0.70179,1.1716,1.3085,11.007,13.885,260.51,1
107.8,52.811,0.08759,-0.55979,5.1112,28.451,5.963,36.201,1
111.84,54.029,0.22236,-0.13275,5.1304,25.467,6.3423,44.208,1
136.89,42.778,-0.11685,0.19093,1.9724,14.315,10.625,141.63,1
102.26,41.364,0.22885,0.66961,2.2349,14.334,9.5615,117.54,1
82.234,36.129,0.8909,2.8636,9.0167,35.908,4.2678,18.324,1
104.2,51.455,0.097265,-0.13273,1.8863,14.3,10.41,131.69,1
118.81,50.543,0.27191,-0.23616,2.7433,18.733,8.9793,91.585,1
123.8,47.975,0.018395,-0.065274,2.8687,21.01,8.4727,78.074,1
120.51,50.437,0.23273,0.059825,2.4808,15.005,9.5825,118.09,1
139.34,40.113,-0.0032045,1.1556,4.9908,27.628,6.2114,40.854,1
114.42,44.034,0.027241,0.26378,1.8219,12.836,10.942,158.36,1
132.06,50.681,-0.0075837,-0.25431,1.194,10.518,15.471,312.45,1
115.05,51.779,0.099482,-0.14035,1.9013,12.759,10.8,158.22,1
109.57,43.343,0.32882,0.27181,2.0435,18.266,9.9174,103.33,1
114.86,45.069,0.31617,0.71628,1.8002,11.87,11.548,192,1
90.906,49.946,0.56512,0.26126,3.7065,18.082,7.0545,62.859,1
122.89,46.566,-0.075064,-0.013029,1.8194,12.913,10.823,154.73,1
113.85,47.078,0.14333,-0.050858,3.1848,18.576,7.4417,64.249,1
127.31,48.542,0.40384,0.35855,3.6906,23.097,6.9641,51.443,1
111.48,54.092,0.18347,-0.51105,1.5953,16.541,11.59,142.88,1
100.86,41.68,0.46361,0.95897,2.459,15.078,8.5177,94.023,1
143.3,45.045,-0.22695,0.2851,2.8696,19.34,8.9758,89.345,1
120.77,43.946,0.15282,0.37163,1.7299,12.191,11.667,185.06,1
134.95,46.698,-0.1356,-0.069129,4.3236,24.284,6.012,37.615,1
88.109,39.439,0.65606,1.7532,2.0159,15.606,11.493,149.65,1
115.36,55.054,0.41383,-0.41999,3.2692,19.628,8.1935,78.829,1
121.2,44.853,-0.021721,0.67914,2.1722,17.008,9.8843,110.38,1
98.203,41.086,0.51207,1.5905,3.8595,24.668,6.9092,50.015,1
93.945,38.047,0.60622,1.5877,3.347,18.853,8.0394,79.105,1
132.31,46.499,-0.013617,0.096323,2.4264,15.077,8.7816,98.802,1
105.59,44.312,0.53364,0.4709,1.2207,12.283,14.314,239.55,1
97.281,36.503,0.33208,1.7679,2.3545,14.182,9.6105,123.79,1
96.156,35.605,0.60216,2.2836,2.9465,17.832,8.2536,80.227,1
120.39,53.186,0.043834,-0.28842,2.9314,16.102,8.0117,83.085,1
116.7,45.652,0.15232,0.059578,2.0242,17.511,10.368,118.22,1
85.648,39.936,0.60547,1.6431,0.39799,8.6429,24.867,671.59,1
130.33,39.5,-0.17913,0.40652,2.2458,18.91,10.477,117.96,1
114.27,49.287,0.23992,0.013291,3.6672,22.038,7.0235,53.926,1
99.422,46.195,0.53961,0.73416,3.8261,20.474,7.2294,60.99,1
146.92,46.143,-0.19573,0.23668,3.005,21.689,8.3295,74.876,1
116.3,50.522,0.26278,0.34419,2.041,16.737,10.974,133.75,1
118.17,57.225,0.23718,-0.38895,1.5895,13.435,11.76,164.44,1
95.375,40.801,0.25121,0.99848,2.7425,18.72,9.4091,102.13,1
142.52,49.593,-0.27386,-0.0438,2.4356,15.235,9.0663,102.82,1
108.47,47.374,0.24355,-0.062837,2.5753,15.075,8.4472,94.012,1
101.7,47.525,0.40218,0.23936,2.7174,19.675,8.1128,71.313,1
119.9,55.117,-0.062677,-0.46035,10.915,42.644,4.0903,15.859,1
108.38,48.532,0.19659,-0.19329,1.9799,13.216,10.905,153.01,1
114.83,45.231,-0.044473,-0.13514,3.9281,25.297,7.3188,56.313,1
150.87,46.126,-0.11237,0.13518,3.6915,19.233,7.4594,68.725,1
114.87,50.698,0.093519,-0.21499,2.0393,13.225,10.442,146.45,1
95.828,46.053,0.41959,0.71698,1.5936,12.003,12.927,217.55,1
119.08,46.886,0.26264,0.90675,4.6271,26.755,6.1972,39.581,1
113.19,51.431,0.0020987,-0.36537,4.7592,23.959,6.2095,43.09,1
118.24,49.979,0.14416,0.071579,2.0861,15.459,9.9056,114.78,1
120.82,57.738,0.11522,-0.51367,2.7258,15.963,8.3994,89.973,1
125.75,50.97,0.096634,-0.40866,2.6204,17.137,7.854,73.402,1
126.83,51.632,-0.089031,-0.34803,7.1313,31.572,4.8772,24.372,1
129.8,47.324,-0.015331,0.16909,9.0134,37.23,4.2166,17.129,1
142.5,49.367,-0.44038,0.44852,3.0853,17.268,8.5169,91.752,1
143.27,38.929,-0.37185,0.74314,2.704,15.141,8.5098,95.753,1
130.58,50.432,0.072219,-0.16623,9.6773,35.667,3.8032,14.147,1
96.82,35.424,0.60942,2.4979,0.8194,11.507,17.073,322.88,1
90.305,36.065,0.68446,2.4327,2.2074,12.88,10.143,147.55,1
81.594,33.228,1.0328,4.6296,2.3554,15.381,9.4597,110.87,1
133.66,43.795,-0.19391,0.11308,2.9841,16.869,8.1679,83.334,1
85.438,32.076,0.91587,4.8006,2.6806,22.637,8.9717,81.759,1
134.45,53.935,0.12236,-0.45226,5.8988,30.775,5.7288,33.543,1
124.02,54.116,0.038594,-0.45968,8.0067,33.848,4.5518,20.478,1
130.88,42.277,-0.1231,0.29365,2.709,15.484,8.9203,105.76,1
124.2,49.589,0.0073059,-0.25218,4.7274,21.886,5.8693,39.693,1
109.89,37.884,0.15418,1.236,5.0569,30.32,6.3287,40.149,1
135.36,40.708,-0.036034,0.41898,4.0936,23.419,6.3893,43.739,1
108.37,44.065,0.27471,0.3102,3.1564,22.531,7.7822,63.171,1
127.65,47.349,0.11016,-0.16376,0.45736,8.2885,25.732,751.92,1
139.19,49.68,-0.10762,-0.26471,9.6697,40.389,4.253,17.231,1
94.742,41.97,0.31236,0.82115,1.6714,13.683,11.237,153.63,1
121,44.032,0.48857,0.45495,3.2241,18.293,7.9112,76.821,1
92.016,35.952,0.61828,2.1303,0.71739,9.7231,19.452,444.82,1
124.54,54.425,-0.02156,-0.42869,0.8311,10.58,16.918,337.67,1
98.172,49.167,0.5655,0.51609,2.2642,17.161,9.2378,97.034,1
111.43,43.002,0.17036,0.6951,2.1488,19.717,9.7881,98.62,1
123.23,53.122,0.12106,-0.38646,2.6405,15.569,9.275,111.33,1
145.25,54.562,-0.13228,-0.41139,5.8411,30.475,5.9178,36.011,1
122.45,51.803,0.058693,-0.17392,55.342,90.625,1.1324,-0.55807,1
106.31,49.34,0.16707,-0.22583,1.7349,11.923,12.493,209.44,1
128.4,42.858,0.035983,0.20329,1.8253,11.283,12.253,225.32,1
121.56,51.183,0.30298,-0.00085523,5.3319,28.714,5.8497,35.2,1
93.109,44.315,0.65704,0.68295,2.3838,17.583,9.1816,95.082,1
120.65,50.769,0.15242,-0.11781,3.699,20.692,7.7481,68.41,1
127.34,53.379,-0.15442,-0.25199,106.56,94.616,-0.1438,-1.8256,1
86.516,35.085,0.61083,3.1401,0.68813,8.9781,21.337,553.63,1
92.758,47.695,0.49523,0.36496,0.7291,10.172,18.319,388.82,1
116.12,48.37,-0.12356,-0.019719,4.5911,23.761,6.3281,43.577,1
122.89,47.572,-0.0093018,0.3811,2.3921,14.384,8.9836,108.45,1
148.65,52.275,-0.20121,-0.0055503,1.2826,11.353,13.887,246.94,1
87.742,37.227,0.72384,2.4784,2.0067,15.772,9.8992,111.63,1
117.3,50.652,0.12016,0.34679,12.05,43.094,3.5356,11.262,1
123.38,51.508,0.12657,-0.44796,43.39,75.779,1.3307,0.051744,1
95.82,43.374,0.41655,1.165,1.9933,13.591,10.526,143.78,1
119.41,49.237,0.50306,0.58741,2.1221,12.291,10.577,167.8,1
116.52,45.331,0.13785,0.42038,0.85619,12.442,16.179,276.38,1
126.19,51.769,0.046619,-0.16233,1.9222,12.592,10.95,166.04,1
94.336,47.046,0.39787,0.022397,2.1906,14.835,9.6469,115.76,1
105.55,37.35,0.37153,1.6985,6.704,29.589,4.8336,24.015,1
98.398,39.894,0.35547,1.4796,4.0844,21.655,6.4725,47.479,1
132.66,51.727,-0.029391,-0.47201,2.4507,15.084,8.8721,102.36,1
146.12,52.398,-0.14956,-0.19242,14.044,46.112,3.2927,9.5818,1
139.78,44.538,-0.085717,0.51466,1.357,14.778,12.706,175.05,1
134.26,53.428,-0.049543,-0.21999,3.561,20.021,6.8134,53.546,1
118.81,42.855,0.25703,0.49856,3.2266,21.545,7.6226,62.675,1
96.172,35.42,0.32533,2.0963,2.7291,15.942,8.7328,97.425,1
84.375,36.073,0.65867,2.9359,5.7684,29.727,5.5819,31.773,1
102.06,49.175,0.32333,-0.13813,2.3579,14.192,9.0967,111.92,1
74.055,44.03,1.0856,1.9526,3.1831,18.224,8.3324,84.766,1
124.02,45.048,0.18312,0.044224,2.352,16.674,9.3539,100.48,1
108.35,43.988,0.25559,0.68631,2.5318,16.797,8.7361,93.575,1
125.94,54.512,-0.040687,-0.60761,0.83946,9.7588,18.803,425.94,1
142.85,53.696,-0.17923,-0.35106,5.7993,29.926,5.8946,35.996,1
115.23,52.196,0.11326,-0.59169,12.013,44.164,3.5901,11.559,1
140.43,47.064,-0.048905,0.49982,0.54348,10.081,22.574,532.22,1
130.23,42.124,-0.052151,0.70895,1.6438,12.667,11.392,169.66,1
110.21,56.376,0.11781,-0.47028,6.7274,31.251,4.9069,24.153,1
119.08,57.106,0.15975,-0.44322,2.76,18.073,9.3797,100.52,1
103.55,50.067,0.52149,-0.016032,3.3311,19.345,7.62,68.905,1
136.88,36.182,-0.13283,1.4185,6.464,33.569,5.3415,28.205,1
118.66,48.088,0.34798,0.10586,2.3813,19.909,8.6977,77.521,1
107.59,54.45,0.62917,0.13536,2.2985,14.8,9.1355,106.96,1
101.04,47.837,0.6418,0.7339,3.3278,17.932,7.9656,77.955,1
134.53,47.399,-0.042617,0.074717,3.7324,21.729,7.3157,59.855,1
158.77,49.802,-0.42011,0.26833,1.1923,12.212,12.849,200.55,1
145.4,50.813,-0.13369,-0.40954,2.4314,15.357,9.2409,108.51,1
115.09,50.859,0.12992,-0.15022,1.8453,17.265,10.458,117.2,1
142.55,47.429,-0.12889,0.10848,1.8988,13.776,10.463,136.93,1
100.57,37.717,0.22255,1.3336,0.64047,10.117,18.73,395.76,1
113.52,45.214,0.48713,0.93625,2.3152,17.225,9.6386,105.88,1
127.12,54.768,0.051166,-0.38088,2.2742,14.763,9.8579,121.94,1
108.17,47.852,0.32954,-0.043378,1.4783,14.712,11.98,159.62,1
105.49,46.655,0.22622,0.27412,2.5033,14.164,8.9534,109.95,1
120.2,46.946,0.028301,0.22798,2.9256,15.006,8.0772,91.101,1
128.22,42.794,0.25168,0.53756,2.3294,16.344,8.3641,82.6,1
106.26,35.88,0.83762,3.1368,2.9431,20.035,8.424,78.11,1
122.6,47.733,0.15849,-0.38714,1.8687,15.242,11.348,147.86,1
122.98,40.533,0.161,0.87338,3.0502,20.116,7.7699,67.787,1
77.633,37.178,0.77559,2.8113,2.5209,15.776,8.724,93.939,1
125.83,40.648,0.20547,0.37114,2.0962,13.044,9.9755,141.29,1
122.66,51.114,0.089643,-0.24421,2.3161,14.832,9.3484,110.67,1
128.12,54.117,-0.071558,-0.40619,4.5134,22.086,6.7329,52.821,1
103.83,39.859,0.24108,0.85743,6.6789,29.183,5.1267,27.89,1
93.039,45.309,0.50473,0.76326,1.214,14.437,13.068,180.22,1
132.91,53.773,0.060075,-0.071764,1.0142,11.659,15.55,279.76,1
133.05,56.228,0.12356,-0.67031,2.8905,17.891,8.8827,93.892,1
136,41.398,-0.33355,0.79795,2.9181,17.363,8.5209,87.495,1
132.09,49.045,0.069098,-0.24538,3.6839,20.966,7.7117,67.065,1
111.27,54.976,0.15534,-0.52456,3.7475,24.391,7.1499,53.06,1
97.164,36.962,0.61009,1.77,4.4423,22.133,5.7741,37.838,1
104.75,44.375,0.30041,0.28951,0.96823,11.039,17.036,341.23,1
110.81,51.641,0.34659,-0.090994,3.837,19.983,6.5479,50.614,1
109.3,40.666,0.46568,1.4096,2.5276,19.628,8.7832,83.644,1
139.15,50.785,-0.14548,0.16684,1.49,12.031,13.174,218.38,1
90.242,45.43,0.48309,0.20436,4.3804,22.389,6.3995,47.545,1
142.82,46.103,-0.23414,0.02545,10.032,37.817,3.8132,13.677,1
87.094,35.791,0.64619,3.0266,2.2726,15.725,9.4279,107.33,1
125.88,46.934,0.18159,-0.054529,2.2291,13.26,9.8746,138.11,1
96.469,46.449,0.34834,0.095189,1.7642,12.047,11.576,188.4,1
89.859,39.612,0.51235,1.2636,2.0652,19.578,10.303,109.57,1
108.37,51.24,0.30847,0.023256,2.3462,13.811,9.7033,130.03,1
119.17,54.021,0.18133,-0.2943,1.903,12.857,10.785,156.29,1
88.734,39.096,0.77641,2.0586,4.0493,24.302,6.822,50.279,1
127.64,48.417,0.2279,-0.064925,1.2157,12.996,12.896,190.87,1
121.23,50.149,0.24547,-0.26511,2.6664,16.706,8.0246,79.452,1
102.8,39.933,0.48025,1.5455,4.444,23.384,6.7668,50.556,1
138.24,46.262,0.037198,0.12037,3.6162,17.955,6.5325,53.898,1
124.72,49.39,-0.034504,0.04214,1.8244,13.152,11.683,174.25,1
94.672,45.477,0.43585,0.67658,0.89967,12.549,15.474,257.05,1
108.8,56.677,0.19239,-0.16789,6.0953,27.111,5.4088,32.593,1
112.23,58.86,0.43271,-0.37789,1.796,15.85,10.223,116.94,1
114.98,55.588,0.17248,-0.47981,3.7676,19.211,6.7139,55.039,1
130.11,48.097,-0.11174,-0.38526,2.7709,20.484,8.8098,85.716,1
125.38,50.028,0.29802,-0.20535,4.5033,28.772,6.6386,44.21,1
120.23,49.761,0.021778,-0.34389,1.0828,11.539,13.957,238.98,1
136.27,40.448,-0.10633,0.58672,0.94482,11.206,17.096,339.89,1
140.17,50.465,-0.1061,-0.11313,3.6012,17.837,6.6273,56.155,1
107.4,42.823,0.33543,0.46986,3.2768,21.875,7.7104,63.85,1
100.49,45.308,0.55884,0.24855,2.4574,14.492,8.7409,103.8,1
132.8,48.523,-0.30511,-0.26913,3.3119,17.306,7.5818,72.516,1
113.07,46.512,0.27126,0.29007,0.64548,10.243,18.905,398.05,1
127.69,49.755,0.0019343,-0.31608,1.5761,12.767,12.214,182.88,1
133.6,51.401,-0.15513,-0.60727,9.811,38.263,4.2858,18.339,1
142.69,45.057,0.23694,0.19232,3.5518,17.689,7.0884,63.113,1
102.52,44.042,0.10041,0.48545,2.2684,13.927,9.8952,128.94,1
87.141,42.857,0.61533,1.0831,1.2333,12.156,13.343,214.88,1
103.16,45.964,0.30157,0.26618,1.7391,15.886,11.17,136.94,1
144.73,54.577,-0.19718,-0.40583,3.3311,20.23,8.1846,74.338,1
100.27,45.359,0.33287,0.40493,12.059,43.431,3.7638,13.375,1
94.258,37.232,0.49411,1.9002,2.0142,16.207,9.5405,101.95,1
113.73,45.072,0.13987,-0.16264,8.8829,38.506,4.6148,20.548,1
91.258,43.644,0.62619,1.0351,5.0644,27.515,5.9854,37.331,1
136.88,42.296,0.044292,0.30178,0.90468,9.8139,17.572,396.54,1
106.71,50.915,0.27965,-0.25224,104.57,86.248,-0.15278,-1.6029,1
119.98,50.866,0.012905,-0.16599,3.8378,19.858,6.9444,57.165,1
108.69,42.385,0.096633,0.59405,2.74,15.359,8.3311,91.694,1
132.88,51.983,-0.15384,-0.098689,2.9365,17.854,8.2151,78.313,1
129.5,47.255,-0.22203,0.058182,2.6865,14.724,8.2742,94.631,1
83.773,52.279,1.2067,1.6308,97.374,90.906,0.13264,-1.6832,2
124.05,45.904,-0.026966,-0.024384,1.8905,11.822,11.513,194.32,1
114.3,54.463,0.14488,-0.39457,3.8704,18.646,6.7992,58.893,1
89.805,39.074,0.57145,1.4679,1.8637,15.598,11.002,140.76,1
132.98,39.251,-0.19066,0.71935,2.0059,14.537,9.9564,122.12,1
96.547,35.729,0.41939,2.229,3.3411,21.008,8.1222,75.107,1
117.44,47.611,0.14985,0.14892,2.4457,14.679,9.673,120.47,1
135.07,47.138,0.04687,0.012329,2.5376,14.136,8.7061,107.16,1
120.62,50.706,0.21222,-0.13433,4.6823,22.7,5.7024,35.763,1
84.414,45.006,0.67361,1.1217,1.7709,14.679,11.039,140.5,1
99.102,49.72,0.7319,0.77381,5.1948,26.83,5.7443,34.957,1
93.258,44.822,0.57226,0.74039,1.8344,12.062,11.719,190.68,2
107.59,38.222,0.12564,0.86496,1.6564,13.42,11.852,172.22,1
105.63,49.121,0.50558,0.40674,2.505,17.268,9.4694,103.8,1
125.2,45.171,0.0845,0.2661,3.2659,17.494,7.4886,69.894,1
154.18,45.301,-0.41852,0.16329,2.663,14.854,8.7863,103.69,1
112.89,37.618,0.3373,1.52,3.5234,21.735,7.0922,55.142,1
86.617,42.379,0.41473,0.77668,2.9866,16.67,7.3348,69.115,1
125.57,50.698,0.086244,-0.17577,0.99331,12.293,16.265,297.63,1
81.719,52.875,1.482,1.5383,170.66,80.766,-1.0026,-0.28,2
114.7,45.418,0.26576,0.24685,3.4674,20.93,6.8951,52.497,1
130.01,44.874,-0.022303,0.47471,1.7216,12.445,11.57,177.32,1
107.93,40.776,0.35487,1.0112,10.473,38.416,3.8702,14.357,1
130.05,36.747,-0.10168,1.1636,59.998,88.114,0.86804,-1.1086,1
133.21,54.811,-0.10094,-0.66557,3.4281,17.618,6.7317,57.949,1
113.88,45.563,0.06472,0.2436,2.1012,13.009,10.185,145.28,1
118.72,51.873,0.14504,-0.53507,4.7149,28.149,6.0954,36.571,1
113.92,54.334,0.28251,-0.40071,1.9172,15.254,10.532,132.41,1
138.32,53.08,-0.125,-0.3975,5.5987,29.786,5.6398,31.887,1
111.1,42.966,0.4293,0.59746,3.5819,23.682,7.293,55.46,1
132.16,45.945,0.17549,-0.041647,2.8085,17.521,8.2748,79.782,1
138.93,55.489,-0.076582,-0.30661,17.257,51.142,2.8168,6.4653,1
141.49,45.557,-0.19128,0.097611,3.2433,19.854,8.0462,74.863,1
124.25,50.501,0.11046,-0.38218,1.6931,16.177,11.103,131.99,1
144.69,44.699,-0.32556,0.48157,1.8294,11.434,11.971,214.38,1
114.03,46.173,0.13327,0.2663,46.29,68.115,0.93302,-0.83502,1
101.98,44.244,0.29077,0.54015,1.1697,14.769,13.573,190.56,1
117.02,45.209,0.22391,0.15119,7.6873,35.2,4.6782,21.108,1
140.27,55.628,-0.18147,-0.37669,13.398,44.057,3.2408,9.315,1
85.656,48.416,0.64536,0.33213,2.8712,17.474,7.5738,68.301,1
123.26,49.129,0.14184,-0.10895,2.1196,14.022,10.178,134.79,1
122.37,52.05,0.049885,-0.36475,1.5962,14.056,11.226,149.41,1
113.34,52.528,0.45671,0.079405,3.0602,22.786,8.1143,67.371,1
121.55,44.067,0.16482,0.40477,1.2625,11.627,15.399,291.23,1
115.04,52.534,0.072392,-0.4273,5.9339,28.765,5.1214,26.453,1
113.84,45.015,0.38193,0.43564,2.653,19.169,8.1402,72.175,1
143.91,51.887,0.0071787,-0.34169,4.8236,25.038,6.4255,44.891,1
113.52,43.844,0.26789,0.22995,3.0744,19.929,7.5402,63.095,1
96.086,45.194,0.73357,0.95832,1.694,15.119,11.205,143.07,1
126.86,42.147,0.42573,0.48797,3.75,19.004,6.7149,54.519,1
130.33,49.389,0.15496,-0.096235,3.2634,18.925,8.5248,87.095,1
106.33,49.72,0.5175,0.23272,1.1873,10.442,15.45,317.41,1
128.5,41.835,0.09145,0.47885,1.5577,12.772,11.682,172.67,1
113.76,46.771,0.292,-0.12876,1.5401,12.73,12.927,206.86,1
106.63,51.134,0.28436,-0.26823,3.3278,17.669,7.2126,64.225,1
96.562,34.928,0.29679,2.5981,1.8403,15.584,10.322,119.28,1
85.234,42.53,0.69883,1.336,2.01,13.827,9.8484,126.43,1
120.49,48.664,0.090587,-0.068256,8.8395,37.657,4.4973,19.833,1
95.797,42.869,0.42132,0.71422,2.5309,20.916,9.1794,88.484,1
127.66,48.919,-0.066613,0.021274,2.1045,17.155,9.8998,109.42,1
129.15,53.261,-0.0018636,-0.16115,2.9532,16.396,8.033,81.064,1
118.72,53.882,0.057115,-0.44028,2.0209,15.11,9.6623,112.72,1
95.32,45.581,0.47662,0.27226,2.2065,18.083,10.241,115.47,1
126.67,50.482,0.22531,0.095679,4.786,24.307,6.3093,44.052,1
114.05,46.139,0.46038,0.4433,4.4457,25.291,6.2313,40.354,1
128.73,54.016,0.15487,-0.36509,8.1028,32.957,4.7418,23.142,1
117.41,49.875,-0.020565,-0.24536,3.8361,22.438,6.5163,46.161,1
95.883,48.973,0.5459,0.73096,1.7391,12.568,11.539,174.4,1
100.73,39.102,0.58659,1.5464,2.7324,17.388,9.3593,106.33,1
119.4,51.731,0.1189,-0.034179,1.5376,11.861,12.832,214.23,1
121.3,30.72,-0.0097578,3.3129,2.1664,13.747,9.7098,126.86,1
140.32,46.325,-0.052068,-0.064981,4.449,25.384,6.6077,46.118,1
149.49,46.878,-0.36061,0.134,115.26,108.93,0.0012245,-1.8735,1
121.3,46.56,-0.050995,0.088793,3.1463,18.97,7.9594,73.593,1
126.74,42.235,0.040004,0.078542,1.2433,10.821,14.755,284.72,1
94.062,40.003,0.57067,1.133,1.4674,16.797,12.103,151.19,1
132.7,48.477,0.11683,-0.18593,2.0385,16.946,10.185,113.05,1
119.2,59.214,0.17368,-0.50982,3.8278,22.434,7.174,57.665,1
129.39,53.365,-0.047934,-0.69981,3.153,16.312,7.2904,70.269,1
117.88,54.223,0.17174,-0.27998,2.5962,15.104,9.0864,107.84,1
118.68,45.421,0.13627,0.11444,2.4122,14.182,8.9781,109.69,1
107.88,44.973,0.42977,0.62931,3.0552,16.691,7.8503,79.265,1
117.91,50.093,0.08172,-0.34421,3.7341,25.722,7.5171,58.036,1
136.1,47.245,0.047378,-0.035442,3.4498,18.338,7.3413,65.091,1
95.727,36.001,0.35044,2.2963,1.8662,16.857,10.182,110.59,1
129.76,46.287,0.082049,0.054539,2.0435,15.776,9.9469,112.35,1
108.3,47.405,0.46236,0.12048,3.0226,19.595,8.1799,75.087,1
106.08,48.719,0.52795,0.33471,1.6731,11.358,13.173,241.04,1
84.289,38.725,0.53382,1.8003,2.1672,15.943,9.864,115.33,1
120.9,53.503,0.15677,-0.45978,1.1806,10.881,14.887,285.56,1
123.02,48.291,0.14579,0.0058525,2.8671,15.549,7.9472,84.105,1
85.805,40.913,0.4935,1.1893,5.6037,28.848,5.4357,29.945,1
145.93,48.697,-0.28353,0.025727,2.5226,15.743,9.2099,106.69,1
85.969,45.887,0.93568,1.4877,2.1246,18.156,10.036,108.84,1
122.64,44.938,-0.10496,0.063494,2.3018,14.564,9.431,114.37,1
97.945,42.122,0.49003,0.81905,1.0803,12.975,15.093,252.52,1
114.05,52.423,0.14974,-0.28665,2.5209,16.243,9.4677,109.05,1
116.84,51.175,0.067098,0.12113,4.2483,18.647,6.1592,49.143,1
84.305,32.877,0.91048,4.3791,2.7166,19.914,8.1921,72.084,1
136.61,49.174,0.13479,-0.15532,8.1079,34.715,4.6603,21.835,1
138.69,47.771,-0.32555,0.27899,1.7308,12.887,11.592,172.89,1
122.5,55.77,0.17696,-0.27826,1.7391,17.453,11.135,131.02,1
118.45,44.203,0.1275,0.13973,1.5008,12.029,12.904,211.23,1
93.117,47.979,0.59559,0.37514,1.4749,14.887,12.225,164.55,1
90.875,38.975,0.81539,1.7691,1.7625,12.347,11.141,171.76,1
137.4,45.966,-0.038844,-0.17569,0.93311,10.308,16.793,349.1,1
131.73,40.775,0.065483,0.85536,1.1363,13.612,13.561,199.55,1
96.414,46.044,0.48243,0.27988,2.1137,17.214,9.8236,107.03,1
97.242,41.992,0.39035,0.79562,4.5092,26.075,6.5391,44.921,1
131.91,45.556,-0.23769,0.16632,6.5652,35.005,5.4584,29.095,1
71.969,37.077,0.98221,3.5088,2.2751,14.176,9.2368,114.98,1
101.62,42.928,0.38431,0.56078,2.2115,15.787,10.31,128.68,1
118.2,41.46,0.39106,0.66542,1.6263,12.516,11.605,175.78,1
114.79,51.943,0.075055,-0.59342,3.7617,19.785,6.8183,54.821,1
112.73,54.053,0.2909,-0.5781,2.5025,14.612,9.2984,113.42,1
128.94,56.225,-0.042874,-0.50412,2.7676,17.529,8.5725,86.063,1
100.22,49.963,0.47552,-0.018267,1.4072,11.243,13.32,241.63,1
93.867,37.331,0.54173,1.7924,2.3194,14.964,9.8157,122.09,1
117.04,52.83,-0.0052063,-0.34423,1.6229,12.733,11.95,179.93,1
121.59,43.339,0.1324,0.25067,1.5819,12.725,11.968,180.92,1
105.59,54.183,0.23341,-0.28049,0.99498,10.367,16.267,334.71,1
140.31,56.697,-0.10888,-0.40888,102.86,105.64,0.14605,-1.8627,1
124.02,48.838,-0.059286,-0.07066,1.6898,13.159,10.915,154.96,1
126.95,53.263,0.06508,-0.43645,2.3562,15.169,9.1808,105.91,1
134.06,46.194,-0.050991,-0.031632,1.9766,12.144,11.188,180.06,1
110.27,42.396,0.38132,0.96941,2.362,14.734,9.8617,122.17,1
150.82,51.135,-0.27023,-0.049443,3.0936,18.915,7.9237,72.074,1
147.88,48.168,-0.20244,0.26367,2.6589,15.612,9.0554,106.15,1
90.18,48.492,0.41677,0.1697,2.3177,16.756,9.0215,92.898,1
112.97,46.703,0.26955,0.23365,2.3378,16.834,9.4833,102.33,1
106.3,54.562,0.43085,-0.2465,5.1572,27.21,5.7622,34.686,1
125.8,53.829,-0.085493,-0.60432,2.9306,16.257,8.9024,100.37,1
116.3,45.127,0.25269,0.32462,1.5159,11.752,12.457,209.6,1
103.12,53.531,0.37673,-0.18525,2.3829,14.402,9.3386,114.03,1
125.03,44.579,0.16008,0.67519,1.7232,11.617,12.198,209.97,1
105.27,48.253,0.51268,0.45032,2.4189,17.698,8.4907,81.512,1
129.35,44.189,0.20318,0.58729,3.7985,20.329,6.6556,50.819,1
138.16,43.614,0.076882,0.68056,15.241,46.678,3.0506,8.1237,1
143.89,50.186,-0.14704,-0.39217,8.3328,37.483,4.5768,20.164,1
151.49,46.552,-0.37237,0.45496,2.5635,14.155,8.8583,109.81,1
